sys_RespNum,Nation,State,REGION,Distance_Coast,Livelihood_ocean,Familiarity_aquaculture,Opinion_aquaculture,Familiarity_seaweed,Opinion_seaweed,Seaweed_harm_good,Opinion_seaweed_post,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Strongestest_M3,Weakest_M3,Harm_good_post,Support_seaweed_expansion,Scientists,NGO,Aquarium_museum,Government,Chefs,Fishermen,Seafood_farmer,Grocer,AGE,Native,Asian,Black,Hispanic,Middle_Eastern,Native_Hawaiian,White,Multiracial,Other_1,No_Answer,Voting_status,Homeowner,Marital_status,Education,Gender,RaceME,AgeBreaks,Effect,Livelihood_factor,Race_factor,Education_factor,Gender_factor,Vote_factor,Homeowner_factor,Region_factor,Age_factor,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10
1450,1,2,3,3,2,2,2,2,1,1,1,21.19952428,13.86493021,13.47738643,9.33597143,10.34691139,7.21738733,0.95324692,6.32036462,9.93220396,7.35207344,1,3,1,1,4,1,3,2,1,2,3,1,33,0,0,0,4,0,0,0,0,0,0,1,2,2,5,2,4,2,0,No,Hispanic,4-year college/bachelor's degree,Female,Yes,No,California,30 to 39,10,9,8,5,7,3,1,2,6,4
1451,1,2,3,3,2,3,6,3,6,1,2,18.21585909,18.14176986,22.75665896,1.9989212,9.34571628,2.08433185,0.42153355,3.6851323,15.87590963,7.4741673,1,3,1,1,5,3,4,4,1,2,2,2,31,0,0,0,4,0,0,0,0,0,0,1,2,1,5,2,4,2,4,No,Hispanic,4-year college/bachelor's degree,Female,Yes,No,California,30 to 39,9,8,10,2,6,3,1,4,7,5
1452,2,0,1,4,2,3,6,2,2,1,2,17.05483355,19.94375334,17.73517341,2.45636874,5.17484823,0.37344875,3.30015628,14.44561048,15.86284456,3.65296266,1,4,1,1,4,4,3,4,3,4,4,2,29,0,2,0,0,0,0,0,0,0,0,2,2,2,5,1,2,1,0,No,Asian,4-year college/bachelor's degree,Male,No,No,Alaska/British Columbia,18 to 29,8,10,9,2,5,1,3,6,7,4
1453,2,0,1,2,2,4,7,3,3,1,1,20.71766258,24.27917603,11.56569204,7.93908607,6.26492688,0.50365421,2.17394046,4.60231124,10.86525333,11.08829716,1,3,1,1,5,4,4,4,4,4,4,4,25,0,2,0,0,0,0,0,0,0,0,1,2,1,4,1,2,1,2,No,Asian,Vocational training/2-year college,Male,Yes,No,Alaska/British Columbia,18 to 29,9,10,8,5,4,1,2,3,6,7
1454,1,2,3,2,2,2,2,1,2,1,1,10.04588946,6.36785508,16.31497877,13.88884551,2.59485975,2.2005396,14.4037868,13.04568028,15.07399917,6.06356558,1,2,1,2,4,4,4,3,4,2,4,3,34,0,0,0,4,0,0,0,0,0,0,1,1,2,5,1,4,2,1,No,Hispanic,4-year college/bachelor's degree,Male,Yes,Yes,California,30 to 39,5,4,10,7,2,1,8,6,9,3
1455,2,0,1,5,2,4,7,3,6,1,2,7.42327094,8.14456484,9.30109995,5.75767166,15.08559253,2.94371613,19.02116523,11.71442609,4.42484127,16.18365137,3,2,1,5,5,4,4,3,4,4,4,6,19,0,0,0,0,0,0,7,0,0,0,1,2,1,2,1,6,1,4,No,White,High school graduate,Male,Yes,No,Alaska/British Columbia,18 to 29,4,5,6,3,8,1,10,7,2,9
1457,2,0,1,3,2,2,2,2,2,3,3,15.58315103,14.54237859,10.36865679,3.99660694,13.75697877,0.90813413,14.88241381,4.20792895,14.23307339,7.5206776,2,2,1,2,5,4,4,3,5,5,4,4,28,0,2,0,0,0,0,0,0,0,0,2,2,1,5,1,2,1,-1,No,Asian,4-year college/bachelor's degree,Male,No,No,Alaska/British Columbia,18 to 29,10,8,5,2,6,1,9,3,7,4
1459,2,0,1,2,1,2,2,2,2,1,1,10.94888109,3.98991385,12.13138476,14.32420194,10.03309989,5.21423937,19.68371122,9.781116,2.42081424,11.47263763,1,2,1,1,5,5,5,4,5,5,5,5,25,0,2,0,0,0,0,0,0,0,0,1,1,1,7,1,2,1,1,Yes,Asian,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,18 to 29,6,2,8,9,5,3,10,4,1,7
1460,1,2,3,3,2,2,1,2,1,1,1,5.54194529,16.45692652,5.09681547,18.06706664,16.30222761,5.52546978,3.864109,5.44700647,5.78059167,17.91784157,1,1,1,1,5,5,2,5,2,5,5,5,36,0,0,0,0,0,0,7,0,0,0,1,1,2,7,1,6,2,0,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,California,30 to 39,5,8,2,10,7,4,1,3,6,9
1461,1,2,3,1,2,4,7,4,7,3,2,22.79177179,4.3543478,13.3639252,12.52085678,16.99427128,2.74196783,1.52205647,4.32843677,14.66080971,6.72155637,1,2,1,2,5,3,3,3,3,4,4,3,46,0,0,0,4,0,0,0,0,0,0,1,1,2,2,2,4,3,5,No,Hispanic,High school graduate,Female,Yes,Yes,California,40 to 49,10,4,7,6,9,2,1,3,8,5
1462,2,0,1,2,2,2,3,3,2,1,1,15.57056462,21.677355,14.32951381,8.66053298,12.32336822,1.37948159,2.30489877,12.53668868,1.41400646,9.80358987,1,2,1,1,5,4,4,3,2,3,3,2,29,0,0,0,0,0,0,7,0,0,0,1,2,1,3,1,6,1,1,No,White,"Some college, no degree",Male,Yes,No,Alaska/British Columbia,18 to 29,9,10,8,4,6,1,3,7,2,5
1463,1,2,3,3,2,3,3,3,6,3,2,11.95296361,9.88832821,13.28422656,4.01735688,15.02200698,3.48832993,1.42410132,12.05785684,8.18766506,20.67716462,1,5,1,3,2,3,4,3,1,3,2,2,33,0,0,0,4,0,0,0,0,0,0,1,2,1,5,1,4,2,4,No,Hispanic,4-year college/bachelor's degree,Male,Yes,No,California,30 to 39,6,5,8,3,9,2,1,7,4,10
1464,1,2,3,1,2,2,5,3,6,1,1,10.01880382,8.37903732,18.19264515,8.78180067,5.12553612,5.18050443,20.37558411,14.99541757,3.81779999,5.13287082,1,2,1,2,4,4,4,3,4,4,4,4,53,0,0,0,4,0,0,0,0,0,0,1,1,2,4,2,4,4,5,No,Hispanic,Vocational training/2-year college,Female,Yes,Yes,California,50 to 59,7,5,9,6,2,4,10,8,1,3
1465,1,2,3,3,2,4,7,4,7,3,2,12.29117372,8.14599867,3.01347521,15.59324282,10.41839163,19.07985575,8.65047027,7.43755412,3.04734961,12.3224882,3,2,3,3,3,2,2,2,3,3,3,6,35,0,0,0,4,0,0,0,0,0,0,1,2,1,4,1,4,2,5,No,Hispanic,Vocational training/2-year college,Male,Yes,No,California,30 to 39,7,4,1,9,6,10,5,3,2,8
1466,1,2,3,2,2,1,1,2,1,1,1,17.12900729,12.24940732,2.86601415,8.16429748,13.34941666,11.99987518,6.58275717,5.8313297,7.47459833,14.35329672,1,1,1,1,5,5,5,4,4,5,5,5,34,0,0,0,4,0,0,7,0,0,0,1,1,2,5,1,4,2,0,No,Hispanic,4-year college/bachelor's degree,Male,Yes,Yes,California,30 to 39,10,7,1,5,8,6,3,2,4,9
1467,1,2,3,4,2,2,3,2,3,1,2,16.67938053,10.55460245,9.95027748,13.4875254,15.39102866,6.41495324,2.24594449,9.89424547,6.30970924,9.07233303,3,3,3,5,3,3,3,3,3,3,3,3,33,0,0,0,4,0,0,0,0,0,0,2,2,2,4,2,4,2,1,No,Hispanic,Vocational training/2-year college,Female,No,No,California,30 to 39,10,7,6,8,9,3,1,5,2,4
1468,2,0,1,5,2,3,3,3,2,1,2,12.41336199,14.78195571,19.00611705,1.6354193,6.93885618,1.37080833,1.2560553,18.69294861,13.24486568,10.65961186,1,3,1,2,4,3,2,3,2,2,3,3,21,1,0,0,0,0,0,7,0,0,0,1,2,1,3,1,1,1,0,No,American Indian and Alaska Native,"Some college, no degree",Male,Yes,No,Alaska/British Columbia,18 to 29,6,8,10,3,4,2,1,9,7,5
1471,1,2,3,2,2,3,6,4,7,1,1,16.99094796,9.32409963,6.63504555,7.47287365,15.35542913,11.91469705,8.98966587,6.14921705,6.23945007,10.92857404,1,1,1,1,5,5,5,5,5,5,5,5,56,0,0,0,4,0,0,0,0,0,0,1,1,3,5,1,4,4,6,No,Hispanic,4-year college/bachelor's degree,Male,Yes,Yes,California,50 to 59,10,6,3,4,9,8,5,1,2,7
1472,2,0,1,1,2,1,2,2,1,1,1,16.15693111,12.91218407,5.40504864,7.22454604,17.39926384,3.72141123,7.44631583,4.38512936,12.78733386,12.56183602,1,2,2,1,3,1,4,2,4,4,4,4,25,0,0,0,0,0,0,7,0,0,0,1,1,1,2,1,6,1,0,No,White,High school graduate,Male,Yes,Yes,Alaska/British Columbia,18 to 29,9,8,3,4,10,1,5,2,7,6
1473,2,0,1,3,1,2,4,1,2,1,3,5.09997048,7.60981118,3.03668638,12.08123799,19.53449172,10.66076183,17.70950201,12.64044508,1.44627113,10.18082221,1,1,1,2,4,4,4,2,3,4,5,3,28,0,0,0,0,0,0,7,0,0,0,1,1,2,2,1,6,1,-1,Yes,White,High school graduate,Male,Yes,Yes,Alaska/British Columbia,18 to 29,3,4,2,7,10,6,9,8,1,5
1474,2,0,1,2,2,2,2,3,3,2,1,8.33080424,16.97972232,9.03090848,11.92312917,5.10003017,18.77835985,7.63080455,14.62521589,1.78838053,5.81264479,4,3,1,1,4,4,4,4,3,2,3,5,26,0,2,0,0,0,0,0,0,0,0,2,1,1,5,1,2,1,2,No,Asian,4-year college/bachelor's degree,Male,No,Yes,Alaska/British Columbia,18 to 29,5,9,6,7,2,10,4,8,1,3
1475,1,2,3,1,2,4,7,4,7,1,1,8.66520628,11.30859189,10.05290657,6.71543702,18.70850742,1.33219715,10.45345795,10.90302248,9.91938208,11.94129116,1,2,1,1,5,3,5,2,3,5,5,3,53,0,0,0,4,0,0,0,0,0,0,1,1,3,4,2,4,4,6,No,Hispanic,Vocational training/2-year college,Female,Yes,Yes,California,50 to 59,3,8,5,2,10,1,6,7,4,9
1476,1,2,3,5,2,2,2,2,2,3,1,9.22189907,6.29194504,4.6393852,25.68663569,18.15403489,3.70172915,4.98369973,15.0910041,4.41271546,7.81695167,1,2,1,2,3,3,4,4,3,5,4,3,42,0,0,0,0,0,0,0,0,9,0,1,2,2,5,1,8,3,1,No,Other or No Answer,4-year college/bachelor's degree,Male,Yes,No,California,40 to 49,7,5,3,10,9,1,4,8,2,6
1477,1,2,3,2,2,1,3,2,4,1,2,10.58789187,12.82416389,7.12254723,12.91089242,11.58913621,7.9134775,18.62008519,8.54052071,7.12124709,2.77003788,1,1,1,3,3,3,4,2,3,4,5,2,39,0,0,0,4,0,0,0,0,0,0,2,2,1,2,2,4,2,2,No,Hispanic,High school graduate,Female,No,No,California,30 to 39,6,8,3,9,7,4,10,5,2,1
1478,1,2,3,4,2,3,3,4,7,3,2,18.55834663,20.05785184,22.05256339,1.44905681,6.41949636,0.91864627,8.05812659,7.64005052,11.42629611,3.41956547,1,2,1,2,5,4,4,4,3,4,4,3,32,0,0,0,0,0,0,7,0,0,0,2,2,2,8,2,6,2,5,No,White,Doctoral/Law Degree,Female,No,No,California,30 to 39,8,9,10,2,4,1,6,5,7,3
1479,1,2,3,3,1,1,1,1,1,2,1,6.02970465,3.88824743,4.80525604,14.08931761,14.3726241,13.28309862,16.70464042,7.47127984,13.05770544,6.29812586,1,1,2,1,4,4,4,5,5,5,5,5,31,0,0,0,4,0,0,7,0,0,0,1,1,2,7,1,4,2,0,Yes,Hispanic,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,California,30 to 39,3,1,2,8,9,7,10,5,6,4
1480,1,9,2,4,2,3,2,3,3,1,2,21.05660489,19.79691049,9.47928249,14.62083556,8.05570162,1.02521607,1.35809992,8.35168459,13.19078065,3.06488372,1,4,1,2,4,4,3,3,4,4,3,3,47,0,0,0,0,0,0,7,0,0,0,2,1,2,3,2,6,3,1,No,White,"Some college, no degree",Female,No,Yes,Pacific Northwest,40 to 49,10,9,6,8,4,1,2,5,7,3
1483,1,2,3,4,2,3,4,3,3,2,4,13.59464992,8.75771965,5.61586842,6.73167241,14.56210703,17.05598921,9.74585174,6.09712771,6.87900246,10.96001148,3,2,2,2,2,2,4,1,4,3,3,3,30,0,0,0,4,0,0,0,0,0,0,1,1,1,5,2,4,2,-1,No,Hispanic,4-year college/bachelor's degree,Female,Yes,Yes,California,30 to 39,8,5,1,3,9,10,6,2,4,7
1484,1,2,3,4,2,3,3,3,3,1,3,22.06556084,4.81011434,25.85670211,1.33662203,10.05445272,4.06234419,9.077789,9.24737248,8.64629272,4.84274956,1,3,1,2,4,4,4,4,3,5,5,4,31,0,0,0,4,0,0,0,0,0,0,2,2,1,3,2,4,2,0,No,Hispanic,"Some college, no degree",Female,No,No,California,30 to 39,9,3,10,1,8,2,6,7,5,4
1485,1,2,3,5,2,3,3,4,7,3,2,19.93297825,20.95187381,7.10628153,8.551838,19.13772139,0.73047008,0.71508802,1.74948017,10.76634649,10.35792225,2,3,3,5,3,6,3,6,3,3,3,2,30,0,0,0,4,0,0,7,0,0,0,2,2,1,1,2,4,2,5,No,Hispanic,Some high school,Female,No,No,California,30 to 39,9,10,4,5,8,2,1,3,7,6
1486,1,2,3,3,2,2,3,4,7,1,2,19.46547927,13.74716795,16.14801006,6.62308683,4.26211804,3.44180634,4.01014697,14.36660607,10.34169057,7.59388791,2,3,1,2,4,4,4,2,3,4,4,4,32,0,0,0,4,0,0,0,0,0,0,1,1,1,5,1,4,2,5,No,Hispanic,4-year college/bachelor's degree,Male,Yes,Yes,California,30 to 39,10,7,9,4,3,1,2,8,6,5
1487,1,2,3,3,2,1,1,1,1,1,1,14.78893556,18.68168685,4.17713993,10.52648533,11.00143363,10.9609675,7.26042599,6.26569234,6.32164947,10.01558341,1,1,1,1,5,5,5,5,5,5,5,5,51,0,0,0,0,0,0,7,0,0,0,1,1,2,7,2,6,4,0,No,White,2 or 3 years postgraduate work/master's degree,Female,Yes,Yes,California,50 to 59,9,10,1,6,8,7,4,2,3,5
1489,1,2,3,1,2,3,2,3,3,1,2,19.06314365,10.00781401,6.95746473,13.5229668,4.41162272,2.72578784,1.55870273,12.54042289,24.51627857,4.69579606,1,1,2,1,4,4,4,3,4,3,3,4,54,0,0,0,4,0,0,0,0,0,0,2,1,3,4,2,4,4,1,No,Hispanic,Vocational training/2-year college,Female,No,Yes,California,50 to 59,9,6,5,8,3,2,1,7,10,4
1490,2,0,1,2,1,2,2,3,3,1,2,21.53859949,3.69094141,16.87102128,4.70666163,20.85194286,1.90359265,6.30351994,4.4108391,6.64873909,13.07414255,1,2,1,2,4,4,4,1,3,3,3,1,24,0,0,0,0,0,0,0,8,0,0,1,2,1,3,1,7,1,1,Yes,Multiracial,"Some college, no degree",Male,Yes,No,Alaska/British Columbia,18 to 29,10,2,8,4,9,1,5,3,6,7
1491,1,2,3,3,2,4,7,3,6,1,1,12.38969848,6.38964983,18.22443826,7.44144334,12.8818024,0.83663369,11.46996859,2.56946986,19.51100709,8.28588846,1,1,1,1,4,4,2,4,4,3,4,4,35,0,0,0,4,0,0,0,0,0,0,1,2,1,5,2,4,2,5,No,Hispanic,4-year college/bachelor's degree,Female,Yes,No,California,30 to 39,7,3,9,4,8,1,6,2,10,5
1493,2,0,1,2,2,4,7,4,7,2,1,2.62352661,4.30734526,4.17836464,13.29667949,3.89244918,16.0097689,27.41847588,20.89234753,2.83475888,4.54628364,1,1,1,1,5,5,5,5,5,5,5,5,21,0,0,0,0,0,0,7,0,0,0,1,1,1,7,1,6,1,6,No,White,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,18 to 29,1,5,4,7,3,8,10,9,2,6
1495,1,2,3,1,2,3,3,3,2,3,1,11.72389723,7.15133607,13.49565732,14.11199648,6.13454829,12.15595761,5.53020391,14.47132168,9.54521484,5.67986657,3,3,2,2,3,3,4,3,3,3,3,3,54,0,0,0,4,0,0,0,0,0,0,2,2,4,3,2,4,4,1,No,Hispanic,"Some college, no degree",Female,No,No,California,50 to 59,6,4,8,9,3,7,1,10,5,2
1497,2,0,1,1,2,2,2,3,2,2,2,21.08900927,5.29664229,16.2977907,7.44663234,9.25862929,3.22652762,3.97860773,12.52759787,15.37915647,5.49940641,2,1,1,2,4,5,4,3,3,5,5,4,21,0,0,0,0,0,0,7,0,0,0,1,2,1,2,1,6,1,0,No,White,High school graduate,Male,Yes,No,Alaska/British Columbia,18 to 29,10,3,9,5,6,1,2,7,8,4
1499,1,2,3,2,2,3,2,3,2,1,1,22.99180149,10.54400957,15.92876936,6.72966832,8.57060863,0.55949604,0.28488033,14.54327589,5.2084255,14.63906487,1,3,1,2,5,5,5,4,5,4,4,3,37,0,0,0,4,0,0,0,0,0,0,1,1,1,5,2,4,2,1,No,Hispanic,4-year college/bachelor's degree,Female,Yes,Yes,California,30 to 39,10,6,9,4,5,2,1,7,3,8
1500,1,2,3,3,2,2,4,4,7,1,1,13.04230024,14.21724637,13.79363292,9.06809712,16.398359,3.70120293,5.07937908,6.36872575,13.76891799,4.56213862,1,1,1,1,5,4,5,5,5,5,4,5,34,0,0,0,4,0,0,0,0,0,0,1,2,2,2,1,4,2,6,No,Hispanic,High school graduate,Male,Yes,No,California,30 to 39,6,9,8,5,10,1,3,4,7,2
1502,1,2,3,4,2,2,2,4,7,1,2,15.85591839,15.44967832,19.72115214,1.86340964,8.50002675,0.6519504,1.4657691,9.83778513,11.94796439,14.70634572,1,3,1,1,4,2,4,3,3,2,4,2,30,0,0,0,0,0,0,7,0,0,0,1,2,2,4,2,6,2,5,No,White,Vocational training/2-year college,Female,Yes,No,California,30 to 39,9,8,10,3,4,1,2,5,6,7
1507,2,0,1,2,2,3,2,3,2,1,2,11.16964013,17.53850092,6.46531897,13.73118996,4.23943739,4.29109579,13.91036537,7.05166983,9.96044611,11.64233554,1,1,1,1,5,5,5,4,5,4,5,4,21,0,0,0,0,0,0,7,0,0,0,1,1,1,2,1,6,1,0,No,White,High school graduate,Male,Yes,Yes,Alaska/British Columbia,18 to 29,6,10,3,8,1,2,9,4,5,7
1510,1,2,3,2,2,3,3,3,3,2,2,6.33750517,1.63878865,4.78813557,9.26128704,22.72046662,10.27385556,23.09795975,7.19539563,8.03612928,6.65047673,1,2,1,2,5,4,4,4,4,4,4,3,44,0,0,0,4,0,0,0,0,0,0,1,2,1,3,2,4,3,1,No,Hispanic,"Some college, no degree",Female,Yes,No,California,40 to 49,3,1,2,7,9,8,10,5,6,4
1512,2,0,1,3,2,2,3,2,2,1,1,14.28464389,11.27447627,7.72566358,7.2253082,9.58714447,4.22141373,7.76370865,13.91600915,14.49940305,9.50222902,2,3,1,1,5,3,5,2,4,3,5,4,20,1,0,0,0,0,0,7,0,0,0,1,1,4,3,2,1,1,1,No,American Indian and Alaska Native,"Some college, no degree",Female,Yes,Yes,Alaska/British Columbia,18 to 29,9,7,3,2,6,1,4,8,10,5
1513,2,0,1,1,2,4,7,2,2,1,2,12.30567147,10.61366402,3.26785111,9.63862689,8.28869468,7.0324301,20.08084302,3.07170263,19.93122065,5.76929543,1,5,1,2,5,#NULL!,#NULL!,5,#NULL!,#NULL!,6,6,23,0,2,0,0,0,0,0,0,0,0,2,2,1,5,1,2,1,0,No,Asian,4-year college/bachelor's degree,Male,No,No,Alaska/British Columbia,18 to 29,8,7,2,6,5,4,10,1,9,3
1514,2,0,1,3,2,3,3,2,3,1,2,16.57158014,4.57357837,6.69826507,17.12949653,25.16172119,1.55538941,0.48223234,5.84186837,5.4709943,16.51487428,1,3,1,2,4,4,4,4,3,3,3,3,27,0,2,0,0,0,0,0,0,0,0,2,2,1,7,1,2,1,1,No,Asian,2 or 3 years postgraduate work/master's degree,Male,No,No,Alaska/British Columbia,18 to 29,8,3,6,9,10,2,1,5,4,7
1515,1,2,3,4,2,1,4,3,3,2,1,10.9944384,18.02588177,16.03599538,3.54762703,5.93165102,4.62648894,7.43806766,9.91776007,15.40772096,8.07436877,1,1,1,2,3,4,4,4,4,4,4,4,45,0,0,0,4,0,0,0,0,0,0,1,1,2,2,1,4,3,2,No,Hispanic,High school graduate,Male,Yes,Yes,California,40 to 49,7,10,9,1,3,2,4,6,8,5
1517,2,0,1,5,2,2,2,2,2,1,2,18.33794125,19.01846937,15.26532353,3.32322599,9.02125232,1.55113355,0.40712938,5.85232353,18.2070904,9.01611069,2,5,2,2,3,4,4,2,4,3,4,4,23,0,0,0,0,0,0,0,8,0,0,1,1,1,3,1,7,1,0,No,Multiracial,"Some college, no degree",Male,Yes,Yes,Alaska/British Columbia,18 to 29,9,10,7,3,6,2,1,4,8,5
1519,2,0,1,1,2,4,7,4,7,1,3,13.29234413,9.15773352,11.11796444,6.32880179,9.45831178,4.44128823,19.4166162,5.92368321,15.16266085,5.70059585,3,3,2,4,3,3,2,3,3,3,3,3,18,0,2,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,4,No,Asian,Some high school,Male,Yes,No,Alaska/British Columbia,18 to 29,8,5,7,4,6,1,10,3,9,2
1521,1,2,3,4,2,4,7,4,7,3,1,22.7727544,7.13287,6.35198414,15.56627739,24.20493535,3.90593118,0.39199252,6.98280659,2.02741356,10.66303488,1,5,1,2,5,4,4,1,6,6,4,6,49,0,0,0,4,0,0,0,0,0,0,1,1,2,3,2,4,3,6,No,Hispanic,"Some college, no degree",Female,Yes,Yes,California,40 to 49,9,6,4,8,10,3,1,5,2,7
1522,1,2,3,4,1,1,1,1,1,1,1,6.66218358,4.33708551,8.52737947,6.43965184,9.85339565,14.50582151,17.00967743,11.37868864,9.438205,11.84791137,5,5,1,1,4,5,4,5,5,5,4,5,43,0,0,0,4,0,0,0,0,0,0,1,1,2,2,2,4,3,0,Yes,Hispanic,High school graduate,Female,Yes,Yes,California,40 to 49,3,1,4,2,6,9,10,7,5,8
1523,2,0,1,4,2,4,7,4,7,3,6,11.2703844,6.58021195,6.11310258,6.77349995,16.5198744,10.45038409,9.07521208,5.5218191,18.04737351,9.64813794,2,1,3,5,5,4,4,5,5,4,5,4,22,0,2,0,0,0,0,0,0,0,0,2,2,1,4,1,2,1,1,No,Asian,Vocational training/2-year college,Male,No,No,Alaska/British Columbia,18 to 29,8,3,2,4,9,7,5,1,10,6
1526,2,0,1,1,2,3,3,3,6,1,3,14.52362638,17.40619607,19.91670889,6.94045516,0.77396153,1.53180702,2.44583528,9.30099396,25.37437155,1.78604414,2,4,1,2,5,5,4,5,4,4,5,3,27,0,0,0,0,0,0,0,0,9,0,2,2,1,7,1,8,1,3,No,Other or No Answer,2 or 3 years postgraduate work/master's degree,Male,No,No,Alaska/British Columbia,18 to 29,7,8,9,5,1,2,4,6,10,3
1528,2,0,1,4,2,3,6,3,6,3,2,14.11779261,8.34253641,5.80293748,6.41076163,21.85473827,4.14313705,17.33095696,2.74183449,8.43622817,10.81907693,2,2,1,2,4,4,4,3,6,2,3,2,22,0,2,0,0,0,0,0,0,0,0,1,2,1,5,1,2,1,4,No,Asian,4-year college/bachelor's degree,Male,Yes,No,Alaska/British Columbia,18 to 29,8,5,3,4,10,2,9,1,6,7
1530,2,0,1,1,2,1,2,2,2,1,1,10.52857173,4.72636843,4.13996627,7.72212682,20.26581346,4.31499844,20.94863234,2.61043,13.68588844,11.05720407,2,1,1,2,5,3,4,2,4,4,3,2,28,0,2,0,0,0,0,0,0,0,0,1,1,2,7,1,2,1,1,No,Asian,2 or 3 years postgraduate work/master's degree,Male,Yes,Yes,Alaska/British Columbia,18 to 29,6,4,2,5,9,3,10,1,8,7
1531,1,2,3,4,2,2,2,2,2,1,2,19.27654014,6.22903221,13.23656331,6.12063929,8.02443956,4.79669055,14.44599269,12.48049482,10.04238889,5.34721855,3,2,1,2,3,3,2,4,4,3,4,4,44,0,0,0,4,0,0,0,0,0,0,1,1,2,5,2,4,3,0,No,Hispanic,4-year college/bachelor's degree,Female,Yes,Yes,California,40 to 49,10,4,8,3,5,1,9,7,6,2
1533,2,0,1,5,2,3,6,4,7,3,2,14.9781009,20.4554304,16.52829188,4.66892144,3.49008072,0.95388665,7.75144958,4.41918767,22.38196382,4.37268696,2,2,1,2,4,3,3,2,6,6,3,6,27,0,2,0,0,0,0,0,0,0,0,2,2,1,7,1,2,1,5,No,Asian,2 or 3 years postgraduate work/master's degree,Male,No,No,Alaska/British Columbia,18 to 29,7,9,8,5,2,1,6,4,10,3
1534,1,2,3,1,2,3,1,3,1,1,1,6.34838062,14.43300362,19.61418254,3.18531502,11.67107566,2.05905909,8.16959112,11.05661255,14.81171757,8.65106221,1,1,1,1,5,6,5,4,4,5,5,3,40,0,0,0,4,0,0,0,0,0,0,1,2,2,4,1,4,3,0,No,Hispanic,Vocational training/2-year college,Male,Yes,No,California,40 to 49,3,8,10,2,7,1,4,6,9,5
1536,2,0,1,3,2,2,3,2,3,1,3,19.17769819,15.22621006,7.0868967,10.60739716,10.35033324,6.75004023,4.41263877,6.60782959,13.21363757,6.56731847,2,4,1,3,3,2,2,2,5,4,5,4,21,0,2,0,0,0,0,0,0,0,0,1,2,1,5,1,2,1,0,No,Asian,4-year college/bachelor's degree,Male,Yes,No,Alaska/British Columbia,18 to 29,10,9,5,7,6,4,1,3,8,2
1537,2,0,1,3,2,3,2,4,7,1,1,10.70088184,18.14109956,7.69590296,7.78064493,14.31286218,0.51188678,0.82187709,2.54645081,18.69299437,18.79539949,1,4,1,1,5,5,3,4,6,3,5,3,26,0,0,0,0,0,0,0,8,0,0,1,1,1,4,1,7,1,6,No,Multiracial,Vocational training/2-year college,Male,Yes,Yes,Alaska/British Columbia,18 to 29,6,8,4,5,7,1,2,3,9,10
1538,1,2,3,4,2,3,2,3,3,1,1,20.08204876,9.14407723,4.19532778,21.48565576,14.18976036,1.88308439,1.68573282,4.59776977,14.41971637,8.31682676,1,5,1,1,1,2,3,1,2,5,1,3,33,0,0,0,4,0,0,0,0,0,0,1,2,6,3,1,4,2,2,No,Hispanic,"Some college, no degree",Male,Yes,No,California,30 to 39,9,6,3,10,7,2,1,4,8,5
1539,1,2,3,5,2,1,1,1,1,2,5,9.30278576,10.70545537,8.8561018,8.81715869,15.84307808,7.76881118,4.12023847,3.33413546,14.02035667,17.23187852,1,1,1,1,5,2,5,5,5,5,5,5,42,0,0,0,4,0,0,0,0,0,0,1,2,2,2,2,4,3,-4,No,Hispanic,High school graduate,Female,Yes,No,California,40 to 49,6,7,5,4,9,3,2,1,8,10
1540,2,0,1,1,2,3,2,3,2,1,1,21.57173155,14.60848627,15.90564727,7.77677174,9.0725508,0.51860761,0.29268625,3.42116188,22.27150624,4.56085038,1,4,1,1,5,4,5,5,6,4,4,4,29,0,2,0,0,0,0,0,0,0,0,1,1,1,5,1,2,1,1,No,Asian,4-year college/bachelor's degree,Male,Yes,Yes,Alaska/British Columbia,18 to 29,9,7,8,5,6,2,1,3,10,4
1541,1,2,3,3,2,4,7,4,7,3,1,18.22099037,16.90242191,16.07153324,8.96965219,14.44687139,0.9480202,0.26038627,8.25460115,8.59660545,7.32891783,1,5,1,1,1,6,6,6,6,5,5,5,46,0,0,0,0,0,0,0,0,9,0,2,2,1,2,1,8,3,6,No,Other or No Answer,High school graduate,Male,No,No,California,40 to 49,10,9,8,6,7,2,1,4,5,3
1542,1,2,3,2,2,3,3,3,3,3,3,13.03153185,6.97645861,11.59357346,12.96407288,24.76169961,3.27611,2.09334217,5.03590315,10.48507835,9.78222993,2,3,1,2,4,4,4,4,3,4,4,4,38,0,0,0,0,0,0,7,0,0,0,2,1,1,5,2,6,2,0,No,White,4-year college/bachelor's degree,Female,No,Yes,California,30 to 39,9,4,7,8,10,2,1,3,6,5
