X1,sys_RespNum,QUOTA,Q9Quota,State,Region,Opinion_aqua_pre,Support_pre,Wild_farmed_pre,M3_strong,M3_weak,VIDEOQUOTA,Opinion_video,Support_post,Purchase_seafood_post,Opinion_aqua_post,Wild_farmed_post,Trust_scientists,Trust_NGO,Trust_Govt,Trust_Chefs,Trust_farmers,Trust_grocer,Trust_food_companies,Age,Marital,Education,Religion,Race,Income,Gender,MXD_I,MXD_II,MXD_III,MXD_IV,MXD_V,MXD_VI,MXD_VII,MXD_VIII,MXD_IX,MXD_X,Message_1,Message_2,Message_3,Message_4,Message_5,Message_6,Message_7,Message_8,Message_9,Message_10,Region_factor,Gender_factor,Race_factor,Education_factor,Marital_factor,Last_seafood_factor,Neighborhood_factor,survey_2_region,survey_2_state
651,727,1,2,39,1,5,3,1,5,5,5,2,2,2,2,3,3,3,2,4,4,4,3,28,2,3,2,1,2,2,19.28994,7.39085,5.98783,23.13137,6.44876,7.0145,8.58455,6.67187,6.26312,9.2172,9,6,1,10,3,5,7,4,2,8,Northeast,Female,White,High school graduate,Married,Within the last month,Urban,5,Pennsylvania
713,342,1,2,44,4,2,2,2,4,4,1,1,1,1,1,1,4,3,4,5,5,5,4,28,2,6,1,2,2,2,7.31163,11.86366,1.80287,8.76062,15.51761,2.70727,12.22138,16.71593,12.53928,10.55975,3,6,1,4,9,2,7,10,8,5,South,Female,African American,4-year college/bachelor's degree,Married,Yesterday,Urban,8,Texas
743,952,1,1,44,4,2,1,1,5,3,2,1,1,1,1,2,4,1,1,5,3,2,2,28,2,5,11,1,2,2,12.24984,10.79113,1.14529,13.79047,21.44039,1.1524,6.16866,7.14986,15.27242,10.83955,7,5,1,8,10,2,3,4,9,6,South,Female,White,Vocational training/2 year college,Married,More than a month ago,Urban,8,Texas
58,133,1,2,5,3,2,2,2,3,4,1,2,3,2,2,1,5,4,5,5,4,3,5,27,1,3,7,5,3,1,3.16,5.79345,8.31427,2.04436,21.40486,9.37885,16.29784,16.14537,11.96215,5.49886,2,4,5,1,10,6,9,8,7,3,West,Male,Other,High school graduate,Single,Within the last week,Urban,3,California
89,483,1,1,5,3,6,3,3,3,3,4,3,3,4,3,3,3,2,3,5,2,3,4,27,1,3,3,1,1,1,8.14685,9.66158,14.25939,11.69171,8.45686,11.92826,13.68326,6.23662,13.1903,2.74516,3,5,10,6,4,7,9,2,8,1,West,Male,White,High school graduate,Single,Within the last week,Rural,3,California
109,837,1,1,5,3,4,1,2,5,4,4,2,2,2,2,1,5,5,2,4,5,3,4,27,1,6,2,3,3,2,10.13931,3.85585,7.45369,8.29738,6.49388,13.91765,21.55425,6.13142,3.64181,18.51476,7,2,5,6,4,8,10,3,1,9,West,Female,Asian,4-year college/bachelor's degree,Single,Yesterday,Suburban,3,California
152,1077,1,2,6,3,2,2,2,4,4,1,1,1,2,1,2,4,4,3,4,4,4,3,27,1,5,11,1,3,2,5.84311,21.463,4.5027,12.93534,5.07925,14.39591,3.02609,13.77834,3.82273,15.15353,5,10,3,6,4,8,1,7,2,9,West,Female,White,Vocational training/2 year college,Single,Within the last month,Suburban,7,Colorado
247,364,1,1,11,4,6,3,2,4,4,3,1,3,2,2,3,3,3,2,4,4,4,4,27,2,2,1,1,1,2,7.72543,18.78428,6.46225,10.3201,14.13059,3.02133,7.40486,7.17249,14.76006,10.21862,5,10,2,7,8,1,4,3,9,6,South,Female,White,Some high school,Married,Within the last month,Suburban,8,Georgia
266,1063,1,2,13,3,1,1,2,5,5,1,1,1,1,1,2,5,5,5,5,5,5,5,27,3,8,13,4,1,1,9.80175,6.3289,3.77986,15.34494,9.76193,12.30218,2.85849,16.06042,6.28796,17.47358,6,4,2,8,5,7,1,9,3,10,West,Male,Mixed,2 or 3 years postgraduate work/master's degree,Divorced,Today,Rural,7,Idaho
394,761,1,1,22,1,2,2,1,4,4,1,1,2,2,1,2,3,3,2,4,4,2,4,27,1,6,3,1,3,2,14.17852,11.34803,5.44629,19.01703,13.95738,6.72949,5.079,6.19017,7.01633,11.03776,9,7,2,10,8,4,1,3,5,6,Northeast,Female,White,4-year college/bachelor's degree,Single,2 days ago,Urban,4,Massachusetts
472,1062,1,2,29,3,3,3,3,4,4,1,1,2,2,2,3,3,3,3,3,3,3,3,27,6,3,11,1,4,2,3.73608,13.88288,3.2133,7.40398,25.22664,12.77435,7.24002,12.05064,5.06404,9.40806,2,9,1,5,10,8,4,7,3,6,West,Female,White,High school graduate,Other,Within the last week,Urban,7,Nevada
519,353,1,2,33,1,3,2,#NULL!,3,3,3,2,2,#NULL!,2,#NULL!,3,3,3,3,3,3,3,27,1,3,3,1,2,1,17.38363,10.19111,5.64295,12.90602,7.10744,18.40641,8.14216,5.67831,4.78249,9.75948,9,7,2,8,4,10,5,3,1,6,Northeast,Male,White,High school graduate,Single,Never,Rural,5,New York
546,963,1,1,33,1,2,1,1,4,5,5,1,1,1,1,2,5,4,5,4,5,4,4,27,1,3,9,1,2,1,11.58971,10.91533,2.41785,6.62674,9.15893,19.30399,7.61583,4.07486,8.51156,19.7852,8,7,1,3,6,9,4,2,5,10,Northeast,Male,White,High school graduate,Single,Today,Urban,5,New York
586,466,1,1,36,2,1,3,1,5,4,4,3,3,1,2,1,3,5,3,1,3,4,3,27,1,6,1,1,5,1,9.26139,19.28492,5.06707,21.40937,8.14974,10.92764,1.26367,7.70845,6.46608,10.46167,6,9,2,10,5,8,1,4,3,7,Midwest,Male,White,4-year college/bachelor's degree,Single,Today,Urban,6,Ohio
741,938,1,1,44,4,1,4,3,4,2,3,3,3,3,3,1,4,5,1,4,4,4,3,27,2,6,9,4,2,2,11.61826,22.15746,1.20158,15.12534,7.58144,0.95633,4.70147,18.81786,6.33745,11.50282,7,10,2,8,5,1,3,9,4,6,South,Female,Mixed,4-year college/bachelor's degree,Married,2 days ago,Urban,8,Texas
754,941,1,1,45,3,3,2,#NULL!,4,3,5,1,1,#NULL!,2,#NULL!,3,4,1,3,5,3,3,27,1,6,5,2,2,1,9.75988,19.08655,10.31703,18.16636,6.89669,3.95027,7.60818,8.70514,13.41252,2.09737,6,10,7,9,3,2,4,5,8,1,West,Male,African American,4-year college/bachelor's degree,Single,2 days ago,Suburban,7,Utah
7,240,1,2,1,4,2,2,1,5,2,4,1,1,1,1,2,5,4,2,5,4,3,2,26,1,4,9,1,2,2,8.29357,9.01079,1.81602,12.55298,5.01598,15.00852,1.36686,5.56326,23.00963,18.36239,5,6,2,7,3,8,1,4,10,9,South,Female,White,"Some college, no degree",Single,2 days ago,Suburban,8,Alabama
76,322,1,2,5,3,1,1,1,3,3,3,2,2,3,1,2,1,3,1,3,1,3,1,26,1,4,4,1,4,2,13.17717,3.13128,9.95453,7.58837,5.0065,17.83622,4.39145,11.14409,7.91064,19.85976,8,1,6,4,3,9,2,7,5,10,West,Female,White,"Some college, no degree",Single,Yesterday,Suburban,3,California
213,791,1,2,10,4,3,3,1,5,1,2,2,3,3,3,1,4,6,6,3,4,3,3,26,1,8,2,3,3,2,6.40143,1.65983,1.62595,5.04831,4.25479,24.55036,16.82266,14.27856,13.75702,11.60108,5,2,1,4,3,10,9,8,7,6,South,Female,Asian,2 or 3 years postgraduate work/master's degree,Single,Within the last week,Suburban,8,Florida
461,119,1,2,29,3,2,2,2,5,4,5,1,2,2,2,2,5,1,3,4,4,2,3,26,1,6,2,4,3,2,22.83758,14.07665,4.1474,15.63773,8.69821,6.38936,4.50488,5.30453,14.29609,4.10757,10,7,2,9,6,5,3,4,8,1,West,Female,Mixed,4-year college/bachelor's degree,Single,2 days ago,Urban,7,Nevada
494,774,1,1,31,1,2,2,3,4,4,3,3,2,3,3,3,4,4,3,3,3,4,4,26,1,6,2,3,4,1,7.84096,1.96881,5.69759,4.79991,9.81984,13.97342,9.72375,18.65996,7.2112,20.30454,5,1,3,2,7,8,6,9,4,10,Northeast,Male,Asian,4-year college/bachelor's degree,Single,Within the last week,Urban,5,New Jersey
518,316,1,1,33,1,1,1,2,5,5,4,1,1,1,1,1,4,5,5,4,4,5,5,26,2,8,1,1,4,1,13.81789,10.16243,3.69662,14.64268,9.4421,4.47572,4.1342,13.05144,15.28414,11.29279,8,5,1,9,4,3,2,7,10,6,Northeast,Male,White,2 or 3 years postgraduate work/master's degree,Married,Yesterday,Urban,5,New York
729,735,1,2,44,4,6,3,3,3,3,2,3,2,3,4,3,2,2,2,5,4,5,2,26,2,3,8,1,2,2,7.9109,9.48892,8.72644,9.37295,6.80478,9.36627,13.63376,10.78255,13.87138,10.04205,2,6,3,5,1,4,9,8,10,7,South,Female,White,High school graduate,Married,Within the last week,Suburban,8,Texas
734,784,1,1,44,4,4,3,3,5,3,1,1,1,1,1,2,1,1,3,1,3,3,1,26,2,3,3,1,1,2,3.0838,7.21738,1.57391,2.78151,14.20229,23.04708,7.3198,17.8748,8.79103,14.1084,3,4,1,2,8,10,5,9,6,7,South,Female,White,High school graduate,Married,Within the last month,Urban,8,Texas
744,960,1,2,44,4,2,2,2,5,3,4,1,1,2,1,2,5,1,3,5,5,4,3,26,2,6,3,5,4,2,16.02202,10.26234,7.71318,18.26048,11.19026,7.68418,2.8879,4.00722,6.8938,15.07863,9,6,5,10,7,4,1,2,3,8,South,Female,Other,4-year college/bachelor's degree,Married,Within the last month,Suburban,8,Texas
749,343,1,1,45,3,3,3,1,4,3,4,2,3,3,4,1,4,3,2,3,3,4,2,26,1,3,8,1,2,1,7.36758,4.44403,13.33296,7.2954,5.66705,18.64542,13.84006,8.49194,14.33972,6.57584,5,1,7,4,2,10,8,6,9,3,West,Male,White,High school graduate,Single,More than a month ago,Urban,7,Utah
19,711,1,2,2,3,3,2,1,4,3,2,2,3,3,3,1,3,3,3,2,4,3,2,25,2,5,3,3,5,1,12.73919,16.80548,4.17061,11.52343,5.13869,7.45571,2.93532,9.00712,15.14216,15.08228,7,10,2,6,3,4,1,5,9,8,West,Male,Asian,Vocational training/2 year college,Married,More than a month ago,Suburban,1,Alaska
67,276,1,2,5,3,2,2,1,4,3,3,2,2,2,1,2,3,4,2,4,4,3,2,25,1,6,3,1,4,1,16.49124,13.79834,22.50996,12.06574,3.41357,3.86953,1.79535,1.81023,15.12848,9.11757,9,7,10,6,3,4,1,2,8,5,West,Male,White,4-year college/bachelor's degree,Single,2 days ago,Urban,3,California
108,804,1,1,5,3,2,3,1,5,4,5,1,2,2,1,2,4,4,4,5,4,4,5,25,2,4,8,4,1,1,14.36351,15.32652,14.07228,11.67042,9.46684,4.78687,5.24758,5.33255,10.71463,9.0188,9,10,8,7,5,1,2,3,6,4,West,Male,Mixed,"Some college, no degree",Married,Within the last week,Suburban,3,California
172,195,1,1,10,4,3,2,1,3,4,1,1,2,3,2,1,4,4,3,3,3,3,4,25,1,3,1,2,1,2,3.02628,4.20197,3.02764,3.5868,5.47169,22.59536,18.26575,19.96919,10.84231,9.01302,1,4,2,3,5,10,8,9,7,6,South,Female,African American,High school graduate,Single,2 days ago,Rural,8,Florida
249,535,1,1,11,4,1,#NULL!,1,5,5,5,1,1,1,1,1,4,5,5,5,5,5,5,25,1,3,2,2,1,1,4.6489,9.98487,5.92004,6.87147,9.91686,5.74415,8.93903,19.70072,13.54679,14.72717,1,7,3,4,6,2,5,10,8,9,South,Male,African American,High school graduate,Single,Today,Urban,8,Georgia
380,818,1,2,21,4,4,1,1,5,5,3,1,1,1,1,2,5,2,3,4,5,3,4,25,2,3,9,1,1,2,14.86213,2.0984,5.40599,6.27745,14.99965,3.00744,5.54742,6.64226,15.56649,25.59275,7,1,3,5,8,2,4,6,9,10,South,Female,White,High school graduate,Married,Within the last month,Suburban,5,Maryland
391,693,1,2,22,1,3,3,3,5,3,6,3,3,3,3,3,5,4,3,4,5,2,2,25,1,6,11,2,1,2,11.51334,11.90776,1.11966,6.15856,4.01392,3.39903,4.23524,14.30568,24.89133,18.45549,6,7,1,5,3,2,4,8,10,9,Northeast,Female,African American,4-year college/bachelor's degree,Single,More than a month ago,Urban,4,Massachusetts
407,373,1,2,23,2,1,1,2,5,5,2,1,1,1,1,2,5,5,5,5,5,5,5,25,1,3,1,2,5,2,15.48516,15.89085,13.08658,12.67352,14.64943,2.92933,9.08005,5.2059,5.98518,5.01401,9,10,7,6,8,1,5,3,4,2,Midwest,Female,African American,High school graduate,Single,Today,Urban,6,Michigan
467,559,1,2,29,3,2,3,2,5,3,6,1,2,2,1,2,4,5,4,4,3,2,2,25,1,3,11,2,3,1,5.92535,16.98385,0.46495,12.49212,15.42236,2.5932,3.03298,17.01471,5.40786,20.66262,5,8,1,6,7,2,3,9,4,10,West,Male,African American,High school graduate,Single,More than a month ago,Urban,7,Nevada
483,267,1,2,31,1,2,2,2,5,4,4,1,1,1,1,2,5,3,3,5,5,3,4,25,1,6,11,1,4,1,11.37972,3.18126,9.14918,19.00915,6.24479,4.5649,6.19299,20.41324,4.59232,15.27244,7,1,6,9,5,2,4,10,3,8,Northeast,Male,White,4-year college/bachelor's degree,Single,More than a month ago,Urban,5,New Jersey
513,140,1,2,33,1,1,1,2,5,5,6,1,1,1,1,2,5,4,5,5,4,5,5,25,2,8,2,1,6,1,13.96597,14.79437,2.54801,14.78733,11.18814,6.98909,7.77324,9.72951,7.14025,11.08409,8,10,1,9,7,2,4,5,3,6,Northeast,Male,White,2 or 3 years postgraduate work/master's degree,Married,Today,Urban,5,New York
522,372,1,2,33,1,6,3,#NULL!,3,3,6,3,3,#NULL!,3,#NULL!,6,#NULL!,6,6,6,3,6,25,2,4,3,4,2,2,15.86051,10.10023,3.46522,6.8483,14.77507,3.73346,9.3247,13.37767,7.23694,15.27791,10,6,1,3,8,2,5,7,4,9,Northeast,Female,Mixed,"Some college, no degree",Married,Can't remember,Urban,5,New York
544,848,1,1,33,1,2,1,2,5,2,6,3,2,1,1,2,5,4,3,3,3,2,1,25,1,6,11,1,3,1,6.62738,3.96841,0.36952,3.03955,14.56589,8.11056,4.49173,12.88881,19.63091,26.30723,5,3,1,2,8,6,4,7,9,10,Northeast,Male,White,4-year college/bachelor's degree,Single,Within the last week,Urban,5,New York
634,147,1,2,39,1,1,1,2,5,2,2,1,1,2,1,2,4,4,2,2,5,2,5,25,1,3,1,2,1,1,7.35144,8.6999,8.90945,8.5207,4.01281,20.56385,8.20668,9.71255,13.11018,10.91244,2,5,6,4,1,10,3,7,9,8,Northeast,Male,African American,High school graduate,Single,Today,Suburban,5,Pennsylvania
707,280,1,1,44,4,3,3,3,3,3,5,1,2,2,2,3,3,3,3,3,3,3,3,25,1,4,3,1,1,1,13.68329,2.90138,18.96362,11.61014,2.66156,13.9424,6.03386,4.3157,12.33283,13.55521,8,2,10,5,1,9,4,3,6,7,South,Male,White,"Some college, no degree",Single,More than a month ago,Urban,8,Texas
766,745,1,1,47,4,3,3,1,4,2,2,3,2,3,2,1,4,2,1,4,2,3,3,25,1,3,8,1,2,2,11.32376,11.14891,0.75111,14.0025,6.62012,3.01837,4.65823,17.33976,10.85587,20.28137,7,6,1,8,4,2,3,9,5,10,South,Female,White,High school graduate,Single,Within the last month,Suburban,5,Virginia
110,878,1,2,5,3,1,2,2,4,5,6,1,1,2,1,1,5,3,4,5,5,5,4,24,1,5,3,5,1,1,11.57821,10.26365,7.49144,11.05109,8.67647,9.05394,5.8644,6.41143,14.46494,15.14443,8,6,3,7,4,5,1,2,9,10,West,Male,Other,Vocational training/2 year college,Single,Within the last week,Urban,3,California
125,955,1,1,5,3,2,4,1,4,4,1,2,2,4,3,2,4,3,2,2,3,4,3,24,1,7,3,1,3,1,9.3821,11.3793,8.35635,21.51567,5.43724,8.32461,6.37642,3.97234,14.42031,10.83566,6,8,5,10,2,4,3,1,9,7,West,Male,White,"Some postgraduate work, no degree",Single,2 days ago,Suburban,3,California
264,661,1,2,13,3,6,2,#NULL!,2,3,3,1,2,#NULL!,3,#NULL!,3,5,2,3,2,5,3,24,2,2,13,1,1,2,2.54053,11.09467,19.43803,10.72018,8.44971,19.76031,9.97526,4.78128,8.6043,4.63573,1,8,9,7,4,10,6,3,5,2,West,Female,White,Some high school,Married,Never,Suburban,7,Idaho
318,334,1,2,15,2,4,#NULL!,#NULL!,4,5,1,1,2,2,2,2,4,4,5,5,4,5,4,24,2,4,1,1,2,2,11.24857,14.93732,9.29771,14.71222,6.70619,12.07698,8.50608,6.29169,9.91495,6.30828,7,10,5,9,3,8,4,1,6,2,Midwest,Female,White,"Some college, no degree",Married,Yesterday,Urban,6,Indiana
340,884,1,1,16,2,3,3,1,3,2,2,3,3,2,4,2,3,4,2,1,3,3,2,24,1,3,3,1,3,1,11.57882,4.24027,11.58379,10.14183,8.50242,9.66477,8.92655,5.74239,18.52519,11.09397,8,1,9,6,3,5,4,2,10,7,Midwest,Male,White,High school graduate,Single,Within the last month,Suburban,6,Iowa
355,809,1,2,18,4,3,3,1,3,3,5,1,1,1,1,2,3,5,1,5,5,3,3,24,1,2,13,1,2,2,22.09779,9.55395,10.88489,11.81702,4.56561,2.58505,9.13705,11.44103,4.29506,13.62256,10,5,6,8,3,1,4,7,2,9,South,Female,White,Some high school,Single,More than a month ago,Suburban,8,Kentucky
361,674,1,1,19,4,3,2,1,5,3,5,1,2,2,1,1,5,4,3,3,3,3,3,24,1,3,8,1,2,2,17.57596,18.15823,1.66874,20.18141,7.50479,6.30052,1.0455,5.57198,6.54099,15.45189,8,9,2,10,6,4,1,3,5,7,South,Female,White,High school graduate,Single,2 days ago,Suburban,8,Louisiana
370,790,1,1,20,1,4,2,2,4,4,1,2,1,1,1,2,4,4,4,4,4,4,4,24,1,3,11,1,1,2,5.5609,7.16673,4.42615,15.04068,13.05414,12.09367,6.36934,10.69742,9.04109,16.54988,2,4,1,9,8,7,3,6,5,10,Northeast,Female,White,High school graduate,Single,More than a month ago,Urban,4,Maine
625,621,1,1,38,3,2,3,2,4,3,1,2,2,2,2,2,3,4,3,4,4,4,3,24,2,6,1,1,3,1,12.02415,14.60474,8.37619,3.08226,8.11449,25.87321,7.8282,2.40848,9.69957,7.98871,8,9,6,2,5,10,3,1,7,4,West,Male,White,4-year college/bachelor's degree,Married,Within the last month,Suburban,2,Oregon
711,326,1,2,44,4,2,2,1,4,4,6,1,2,2,2,2,4,4,3,5,4,4,4,24,2,4,3,5,3,1,9.83627,2.5659,2.88915,11.39908,4.83549,4.36164,13.44879,22.58147,15.5322,12.55001,5,1,2,6,4,3,8,10,9,7,South,Male,Other,"Some college, no degree",Married,Within the last week,Suburban,8,Texas
722,656,1,2,44,4,6,3,#NULL!,5,3,5,1,1,#NULL!,1,#NULL!,5,4,3,4,4,3,3,24,1,5,9,1,2,2,9.41445,2.09195,3.32247,4.40047,9.99842,20.36035,7.32336,22.04715,14.71118,6.33021,6,1,2,3,7,9,5,10,8,4,South,Female,White,Vocational training/2 year college,Single,Can't remember,Suburban,8,Texas
731,767,1,1,44,4,1,1,2,5,3,3,1,1,2,1,2,3,3,3,3,3,3,3,24,1,5,3,3,1,1,13.15302,3.18047,2.41039,15.30733,2.78648,5.13595,3.83879,10.63303,17.71004,25.84449,7,3,1,8,2,5,4,6,9,10,South,Male,Asian,Vocational training/2 year college,Single,Yesterday,Urban,8,Texas
742,949,1,1,44,4,1,2,1,5,5,4,2,4,5,3,2,3,1,1,1,5,3,1,24,2,4,12,1,2,1,5.0083,18.9694,9.15198,7.92885,10.76704,4.85405,6.37875,13.70371,9.81159,13.42632,2,10,5,4,7,1,3,9,6,8,South,Male,White,"Some college, no degree",Married,More than a month ago,Urban,8,Texas
764,663,1,2,47,4,1,2,3,4,2,6,1,2,2,2,3,5,4,4,2,5,2,2,24,2,6,1,1,4,2,10.64219,8.74715,4.00107,6.33192,7.042,2.38986,1.7508,14.91104,25.55972,18.62424,7,6,3,4,5,2,1,8,10,9,South,Female,White,4-year college/bachelor's degree,Married,Within the last week,Suburban,5,Virginia
781,931,1,2,48,3,3,3,#NULL!,4,5,2,2,2,#NULL!,2,#NULL!,3,3,4,5,5,4,4,24,1,4,11,1,2,2,8.86962,14.47805,3.05196,9.91503,11.50272,0.99771,11.06705,20.02291,13.27255,6.82239,4,9,2,5,7,1,6,10,8,3,West,Female,White,"Some college, no degree",Single,Never,Suburban,2,Washington
51,53,1,1,5,3,4,2,2,4,4,4,3,4,2,2,2,4,4,4,2,4,2,4,23,1,4,6,2,3,2,6.68333,17.1163,3.18917,16.80395,5.36023,11.77725,11.73881,14.42118,6.39839,6.5114,5,10,1,9,2,7,6,8,3,4,West,Female,African American,"Some college, no degree",Single,2 days ago,Suburban,3,California
55,98,1,2,5,3,2,2,2,5,3,6,1,2,4,1,1,5,2,5,5,3,2,4,23,1,6,3,1,6,1,14.15351,2.69671,6.66807,8.93946,9.44938,6.01345,14.43544,13.07685,14.16386,10.40327,8,1,3,4,5,2,10,7,9,6,West,Male,White,4-year college/bachelor's degree,Single,Within the last week,Suburban,3,California
79,367,1,2,5,3,3,3,1,#NULL!,3,2,2,2,2,2,2,4,3,4,4,4,4,4,23,1,4,3,1,2,2,7.5122,12.96131,6.53121,5.24446,14.44718,6.72019,11.68447,7.48567,14.00119,13.41211,5,7,2,1,10,3,6,4,9,8,West,Female,White,"Some college, no degree",Single,Within the last month,Rural,3,California
86,471,1,2,5,3,3,1,2,4,5,1,3,3,2,1,2,3,1,2,2,5,5,1,23,1,3,3,1,3,2,9.35728,2.9377,5.52249,6.31413,9.48958,8.75892,9.62957,17.59103,10.10587,20.29343,5,1,2,3,6,4,7,9,8,10,West,Female,White,High school graduate,Single,Yesterday,Rural,3,California
119,926,1,2,5,3,3,3,#NULL!,5,4,5,2,3,#NULL!,2,#NULL!,4,3,4,3,3,3,4,23,1,5,2,1,3,1,18.43914,12.97373,5.13841,8.25394,4.74723,7.54369,8.49904,9.29251,14.53638,10.57593,10,8,2,4,1,3,5,6,9,7,West,Male,White,Vocational training/2 year college,Single,2 days ago,Suburban,3,California
127,965,1,1,5,3,2,2,#NULL!,4,4,4,1,2,#NULL!,3,#NULL!,5,4,5,4,4,4,2,23,1,4,3,4,5,1,6.82303,23.1898,3.74703,9.46356,8.67063,4.42555,12.53683,18.09756,4.07235,8.97365,4,10,1,7,5,3,8,9,2,6,West,Male,Mixed,"Some college, no degree",Single,Yesterday,Suburban,3,California
209,716,1,2,10,4,3,2,1,4,3,6,1,1,1,1,2,4,4,4,4,4,4,4,23,1,4,11,1,3,2,9.34658,9.60912,2.11362,12.71555,9.87441,1.26694,14.44,13.37643,14.1364,13.12095,3,4,2,6,5,1,10,8,9,7,South,Female,White,"Some college, no degree",Single,Can't remember,Rural,8,Florida
235,202,1,2,11,4,3,2,2,4,3,1,1,1,2,2,2,4,4,3,2,2,5,1,23,1,3,1,2,2,2,17.16028,11.36958,8.98615,3.7322,13.71409,7.3762,13.44746,6.67118,14.09209,3.45078,10,6,5,2,8,4,7,3,9,1,South,Female,African American,High school graduate,Single,More than a month ago,Suburban,8,Georgia
292,706,1,1,14,2,5,5,#NULL!,1,1,5,5,5,#NULL!,5,#NULL!,6,6,6,6,6,6,6,23,1,5,2,2,3,1,16.91731,2.76114,1.83989,11.0192,9.289,4.39239,10.33189,20.48598,11.18793,11.77527,9,2,1,6,4,3,5,10,7,8,Midwest,Male,African American,Vocational training/2 year college,Single,More than a month ago,Suburban,6,Illinois
403,100,1,2,23,2,2,#NULL!,2,3,4,5,2,2,2,2,1,4,1,5,4,5,2,3,23,1,3,11,2,2,2,11.08773,14.0747,6.2465,10.69473,11.84441,2.54446,6.23518,7.24571,14.82619,15.20038,6,8,3,5,7,1,2,4,9,10,Midwest,Female,African American,High school graduate,Single,Within the last month,Urban,6,Michigan
414,721,1,1,23,2,#NULL!,3,3,5,2,1,1,1,1,1,2,5,3,2,4,4,4,3,23,1,4,11,1,2,2,17.5405,8.27329,5.14819,6.90785,6.42159,11.25747,3.52784,8.43041,20.77939,11.71348,9,5,2,4,3,7,1,6,10,8,Midwest,Female,White,"Some college, no degree",Single,Within the last week,Rural,6,Michigan
511,114,1,1,33,1,1,#NULL!,2,3,4,3,1,1,3,3,2,3,3,3,3,3,4,4,23,1,7,8,2,4,1,16.79896,7.84623,4.03373,5.61632,6.45864,12.365,14.39376,12.54135,14.26,5.686,10,5,1,2,4,6,9,7,8,3,Northeast,Male,African American,"Some postgraduate work, no degree",Single,Within the last month,Suburban,5,New York
555,223,1,2,34,4,2,2,2,5,2,2,2,2,1,1,2,5,5,3,4,4,2,3,23,1,6,1,1,3,2,11.35417,9.6771,0.89395,11.01688,3.79013,12.93438,1.5611,8.29337,13.80879,26.67014,7,5,1,6,3,8,2,4,9,10,South,Female,White,4-year college/bachelor's degree,Single,More than a month ago,Rural,8,North Carolina
606,81,1,1,37,4,3,2,#NULL!,5,3,2,2,2,#NULL!,2,#NULL!,4,3,2,2,4,4,2,23,1,5,9,1,3,2,10.15399,4.62039,0.66492,4.38065,14.46761,10.32821,4.88241,10.62997,24.3221,15.54976,5,3,1,2,8,6,4,7,10,9,South,Female,White,Vocational training/2 year college,Single,Never,Rural,8,Oklahoma
696,30,1,1,44,4,3,3,1,2,4,3,2,3,3,3,2,2,5,1,3,5,3,2,23,2,6,1,4,4,2,8.95764,12.64139,2.78706,6.46039,19.20373,8.72846,11.34948,5.5703,17.97307,6.32846,6,8,1,4,10,5,7,2,9,3,South,Female,Mixed,4-year college/bachelor's degree,Married,Within the last week,Urban,8,Texas
708,302,1,2,44,4,1,1,1,4,5,6,1,1,1,2,2,5,4,5,5,4,5,5,23,1,3,13,2,4,1,6.3094,13.8841,18.62919,9.58886,5.59143,6.46502,12.34256,8.9334,13.419,4.83704,3,9,10,6,2,4,7,5,8,1,South,Male,African American,High school graduate,Single,Yesterday,Urban,8,Texas
16,783,1,2,1,4,2,2,1,5,4,1,1,1,1,2,1,4,4,1,4,5,3,4,22,2,6,3,1,2,1,11.13245,9.24674,0.49323,9.51745,16.19619,1.55324,9.03138,11.73774,6.11661,24.97497,7,5,1,6,9,2,4,8,3,10,South,Male,White,4-year college/bachelor's degree,Married,2 days ago,Suburban,8,Alabama
20,913,1,2,2,3,3,2,3,3,3,6,1,2,1,2,3,4,5,3,5,5,4,4,22,1,3,1,2,1,1,5.99293,19.42633,4.47075,20.93392,11.55724,1.97934,4.34637,6.85491,11.29319,13.14501,4,9,3,10,7,1,2,5,6,8,West,Male,African American,High school graduate,Single,2 days ago,Suburban,1,Alaska
35,898,1,2,3,3,3,1,2,2,5,5,3,1,4,1,1,3,2,6,4,3,4,4,22,2,3,1,1,1,5,16.13678,6.70174,8.40864,7.59467,13.36397,9.05304,13.70948,10.51479,4.31497,10.20193,10,2,4,3,8,5,9,7,1,6,West,Non-conforming,White,High school graduate,Married,Today,Suburban,7,Arizona
65,231,1,1,5,3,3,3,1,5,1,6,3,3,3,3,1,5,2,2,4,4,3,3,22,1,3,9,1,1,2,11.58638,6.29527,0.94431,8.37563,5.73789,0.75059,11.41946,21.25793,12.71477,20.91777,7,4,2,5,3,1,6,10,8,9,West,Female,White,High school graduate,Single,More than a month ago,Urban,3,California
139,78,1,2,6,3,2,1,3,5,2,2,2,1,3,2,2,3,4,3,3,3,4,2,22,1,3,11,1,2,3,15.41614,6.06663,16.66767,17.12197,1.45281,4.33743,2.90941,6.03694,21.29118,8.69982,7,5,8,9,1,3,2,4,10,6,West,Trans,White,High school graduate,Single,Within the last month,Urban,7,Colorado
149,653,1,2,6,3,3,3,1,4,4,2,2,2,2,2,2,4,3,3,4,3,3,3,22,1,6,8,3,3,2,16.74632,8.74744,1.57414,12.34838,3.9157,5.92536,5.13261,13.94063,22.97608,8.69335,9,6,1,7,2,4,3,8,10,5,West,Female,Asian,4-year college/bachelor's degree,Single,Yesterday,Suburban,7,Colorado
